income,employment_length,existing_debt,loan_amount,credit_score,payment_consistency_pct,income_volatility_score,debt_trend,default
55820.39,10.4,12828.88,6515.3,685,96.3,40.1,-0.383,0
41794.63,3.5,7154.88,23987.5,702,93.9,56.1,-0.401,0
69749.27,1.5,10169.44,37809.04,782,98.6,32.4,-0.468,0
79703.96,4.1,36112.01,38211.09,609,88.5,49.5,-0.149,0
58456.19,6.4,11207.53,21397.3,831,88.5,5.4,-0.112,0
82295.62,2.3,0.0,27654.97,729,87.4,26.0,-0.158,0
61455.36,9.3,12667.95,17070.05,768,96.1,40.6,0.088,0
72514.05,3.0,17782.48,7257.57,745,78.0,33.8,-0.484,0
36769.71,1.8,17777.19,20945.52,557,91.4,50.3,-0.299,1
49080.33,17.3,10619.81,11759.31,798,100.0,29.9,-0.266,0
60368.75,2.2,24420.42,11191.79,706,89.0,30.1,0.287,0
85075.18,2.9,23323.03,14490.6,628,67.2,48.1,0.069,0
43627.47,7.1,14743.0,25684.16,673,79.9,24.3,0.118,1
72160.06,3.4,8724.77,33714.41,787,92.7,16.8,-0.327,0
46807.03,1.8,19586.95,12699.87,561,74.6,44.3,0.014,1
50784.77,2.7,7250.0,3954.08,788,70.3,15.7,-0.271,0
85496.91,14.3,4241.35,43624.64,743,64.7,63.4,-0.259,0
18102.71,6.6,5268.14,7152.62,654,81.1,0.0,0.129,0
26554.12,7.5,9828.37,20719.88,522,100.0,29.0,-0.226,0
23975.75,5.3,2971.67,7607.13,628,76.6,67.5,-0.037,1
15010.59,6.0,5465.86,11092.57,605,96.3,74.5,-0.094,1
37307.68,3.2,887.54,8304.52,660,80.1,33.2,-0.411,0
81812.77,4.8,25322.71,32814.31,692,78.6,57.1,-0.202,1
46319.29,0.6,4508.71,23691.56,728,91.2,50.5,-0.197,0
60402.43,8.4,2369.09,11089.06,762,62.5,25.2,-0.134,0
98623.97,3.1,2849.48,43370.28,840,100.0,44.3,-0.631,0
112445.89,1.6,1494.67,27560.85,850,91.5,17.8,-0.255,0
52154.94,5.0,18960.18,22959.18,713,98.7,3.8,0.319,0
114059.13,3.8,40792.78,50545.21,850,80.4,45.1,0.153,0
56992.2,8.2,3372.63,1136.06,795,90.9,46.3,-0.14,0
34181.2,4.2,12814.65,11026.03,810,97.1,11.3,-0.413,0
39068.81,2.7,5078.71,5781.46,754,82.7,32.1,0.035,0
23997.5,4.3,3777.25,7805.79,618,71.8,11.3,0.339,0
33240.57,11.2,19520.4,18741.46,501,70.8,25.8,0.531,1
44493.16,8.4,3503.24,12200.82,747,78.1,26.3,-0.183,0
84286.06,6.5,20360.56,42615.41,626,87.2,49.8,-0.371,0
139584.22,8.7,39087.54,18072.35,825,81.7,25.0,0.169,0
25331.4,6.9,8792.61,8767.35,602,77.1,9.8,0.126,0
67242.12,2.1,17091.66,41108.8,753,93.5,69.3,0.004,0
30567.75,7.5,7612.8,20243.01,642,77.5,44.9,-0.222,0
70339.12,9.4,41295.85,30571.91,515,75.6,52.9,-0.458,0
50407.86,9.7,1723.89,19387.41,795,97.2,47.2,0.236,0
19791.38,1.7,4644.18,9830.23,610,91.7,53.8,0.314,1
90270.26,2.9,45033.93,44692.24,523,66.8,43.7,-0.126,1
38841.7,2.6,13973.03,11519.15,665,65.4,44.3,0.599,1
40390.7,3.4,5523.78,14294.72,785,68.5,37.5,0.083,1
30080.61,6.1,6774.74,12065.04,637,83.6,26.2,-0.061,0
37803.02,5.0,16402.23,24308.13,656,100.0,52.7,-0.414,0
68551.44,5.0,3477.27,33174.23,842,100.0,29.7,-0.595,0
48820.99,1.3,7568.34,21528.59,726,94.5,37.4,-0.179,0
64910.46,2.9,30010.2,28483.91,652,100.0,42.4,0.129,0
66108.79,10.2,6216.46,8016.48,729,86.8,44.1,0.817,0
112012.29,9.4,35353.2,60376.85,825,99.5,14.7,0.024,0
44867.44,4.2,22393.6,5315.05,527,76.0,39.0,0.207,1
24046.1,7.5,4498.42,5693.14,624,62.2,14.6,-0.29,0
97438.08,5.7,6691.19,42927.91,782,79.7,38.6,0.073,0
45147.11,8.1,26555.18,7830.27,488,82.2,50.6,0.027,1
100010.04,7.8,2145.81,43279.44,819,100.0,71.0,-0.331,0
66893.52,4.4,20563.16,30996.38,709,84.0,46.6,0.468,0
50406.45,6.6,0.0,20230.54,704,69.8,52.3,-0.047,0
65632.53,6.0,5576.7,6476.46,787,97.5,13.2,0.387,0
158428.22,4.5,1521.43,19426.66,850,73.4,45.8,0.003,0
169793.67,3.8,103904.67,19700.62,627,86.0,12.7,-0.116,0
56283.66,13.0,6853.36,17234.38,788,96.3,59.0,-0.273,0
59166.15,4.5,15815.56,5254.73,752,71.0,13.7,-0.123,1
97922.54,7.2,28547.9,14992.36,848,100.0,15.5,0.513,0
34026.21,12.4,20743.51,17893.43,570,99.8,50.1,-0.315,0
65068.04,6.6,1026.97,33522.4,741,88.9,68.6,0.233,0
53411.18,6.4,13119.87,22054.9,694,100.0,56.2,-0.109,0
64385.87,4.5,22619.18,1314.33,785,78.6,27.9,0.206,0
34257.03,6.0,13679.96,10931.91,705,95.1,15.2,0.072,0
22600.74,3.6,7655.5,5458.37,631,87.9,26.4,-0.467,0
17324.19,21.3,2621.29,3125.47,574,75.1,37.5,0.058,0
29302.81,1.3,10335.27,3483.56,513,75.5,33.5,0.758,1
42096.87,4.0,9692.62,21791.83,675,100.0,14.4,0.108,0
46108.13,6.6,1772.49,21604.48,739,98.8,60.7,0.324,0
157231.91,6.4,40064.08,32519.06,799,96.5,61.2,0.104,0
99538.16,3.6,40826.88,38308.58,651,75.2,72.7,0.276,1
31915.59,0.9,2948.67,15528.87,850,93.9,1.8,-0.251,0
65594.01,1.6,33134.91,3512.69,786,78.8,18.8,-0.043,1
43308.62,5.2,28048.55,16382.57,660,100.0,40.0,0.308,0
46332.54,0.6,22206.69,1782.41,551,100.0,35.1,-0.123,0
59989.76,7.0,27463.07,13840.99,644,96.9,26.0,0.375,0
76156.38,9.9,45140.43,40115.92,626,95.4,17.9,-0.351,0
44954.58,7.8,22764.65,3965.39,653,82.8,15.0,0.021,0
97257.59,8.9,18103.46,42838.76,789,90.8,75.5,-0.091,0
28909.74,0.7,15888.49,4856.12,569,100.0,6.5,0.923,0
54365.58,3.7,27551.74,17201.97,653,90.5,3.8,-0.136,0
226097.26,1.9,158068.07,82766.78,692,72.2,11.2,0.147,0
61248.45,1.1,13633.01,27839.58,808,100.0,38.8,-0.697,0
119165.43,3.1,49302.01,65651.27,783,74.5,29.5,-0.409,0
56973.19,12.2,20056.51,26985.58,661,83.6,43.3,0.107,0
74565.07,14.4,18619.73,19973.25,719,77.4,20.9,-0.092,1
52510.54,2.2,17315.35,13771.67,594,47.5,36.8,-0.086,1
49329.41,4.8,11980.51,23643.3,687,86.5,36.7,-0.114,0
35287.52,6.0,2644.02,5543.22,755,100.0,66.5,-0.065,0
68642.4,3.7,21159.21,7114.55,670,88.5,70.6,-0.599,0
33916.42,10.4,5583.18,17880.36,769,100.0,32.0,-0.03,0
78125.51,3.1,23414.8,20241.32,782,81.9,52.1,-0.077,0
98411.0,2.7,31618.85,7075.93,729,87.1,38.2,0.373,0
66276.61,2.3,18371.47,32995.66,838,82.5,50.4,0.292,0
46284.54,3.7,7551.32,14410.38,724,84.8,42.7,-0.99,0
69541.65,0.2,7430.39,33718.85,813,89.2,49.7,-0.257,0
45717.2,3.8,25439.89,1164.37,694,100.0,52.1,0.631,0
90630.94,5.0,12789.97,22775.86,850,72.3,43.5,0.317,0
19785.94,5.2,7652.7,1000.0,615,84.1,37.7,0.172,1
45044.94,1.8,2875.7,4798.24,777,92.6,55.9,-0.176,0
18125.11,5.1,5493.89,8694.65,599,100.0,32.3,0.259,0
23806.56,5.1,600.47,5863.08,641,53.8,23.5,-0.53,1
114705.61,5.1,64198.93,19198.11,675,64.4,3.9,-0.198,0
88641.17,7.9,27764.18,12071.53,737,84.6,43.5,0.121,0
36471.48,1.8,21840.19,13166.22,553,99.7,48.8,0.213,0
23709.31,3.7,10939.81,4369.32,511,77.3,0.5,0.076,0
12000.0,0.8,1664.61,6272.7,645,93.4,22.7,0.138,0
40178.1,7.4,23361.88,12162.31,552,100.0,50.0,0.057,0
205094.94,2.0,1334.79,36056.47,805,84.1,32.1,-0.11,0
68815.64,8.8,22295.38,19104.16,650,80.8,36.1,0.469,1
39824.41,9.0,12269.75,14589.03,629,90.6,53.3,0.648,0
69968.06,4.0,14336.12,24150.02,701,86.5,32.8,-0.018,0
22959.17,3.9,2247.64,6625.51,683,87.6,42.7,-0.411,0
46003.47,1.2,31481.2,16075.7,449,81.5,13.4,-0.082,0
57223.08,4.6,31061.43,23774.08,514,80.4,42.0,0.03,1
51670.62,7.9,20404.6,9616.52,682,69.9,8.2,-0.773,0
83695.74,5.6,47319.61,13774.73,730,92.6,9.1,0.468,0
65483.59,11.2,14310.08,26974.83,703,69.4,24.9,-0.223,0
78243.36,3.4,20242.59,33242.53,778,72.6,46.0,-0.289,1
37100.85,3.4,6188.54,13860.62,594,67.2,36.0,-0.119,1
88769.51,2.1,49071.67,57467.14,694,79.4,19.2,-0.165,0
132709.17,16.2,65129.01,34753.36,678,84.4,52.5,0.02,0
31774.45,1.2,17776.39,9102.7,594,68.6,41.4,0.276,1
33248.58,7.5,10188.67,19740.6,606,80.3,55.9,0.446,1
112947.84,8.0,23868.48,25919.43,769,86.3,17.2,0.277,0
48764.64,7.8,7893.41,6633.93,685,62.0,63.7,-0.33,0
117254.46,2.3,60395.36,45915.0,590,73.4,66.6,-0.038,1
42472.21,4.0,3887.87,4582.59,683,100.0,53.2,0.037,0
120604.88,6.8,69558.25,41853.59,696,74.1,44.8,0.108,1
58239.39,2.8,8053.86,23672.82,804,93.9,44.9,0.171,0
62444.03,3.6,20192.36,23877.77,602,76.9,41.6,0.027,0
128103.64,2.8,21590.25,44126.91,840,86.8,7.5,-0.03,0
44401.4,4.9,14123.2,23463.99,624,72.8,23.0,0.319,0
32285.8,4.6,14734.77,14978.51,444,57.4,32.9,-0.046,1
42331.62,12.5,0.0,20925.01,740,77.8,14.4,0.335,0
69479.27,6.9,11508.66,12773.03,734,90.2,63.7,0.285,0
22898.63,1.5,2152.72,18467.43,754,93.5,45.0,0.508,0
76926.75,1.6,3461.74,7042.85,835,86.0,70.6,0.076,0
40282.64,7.6,12100.25,6307.36,576,73.1,50.8,0.505,1
101854.13,4.6,23332.24,42617.85,850,96.9,7.1,-0.106,0
14518.18,15.5,1554.62,1000.0,595,73.9,61.1,0.121,0
35150.31,15.5,4091.43,8265.02,660,74.7,26.0,0.268,0
21427.76,2.1,4093.24,6146.68,609,70.3,62.3,-0.354,1
34391.81,5.7,1950.35,15025.31,672,78.1,65.2,-0.137,0
62082.3,1.6,29440.14,23237.8,571,79.9,62.0,-0.234,0
49090.72,7.5,33808.2,5241.04,521,88.1,56.5,-0.02,1
47128.93,13.7,6365.46,5974.48,679,65.1,43.7,-0.186,0
49634.84,5.1,5684.29,15485.2,645,77.6,34.8,0.037,0
60588.69,3.3,12886.25,30932.63,651,72.8,72.7,-0.027,1
31110.64,6.1,1965.98,1595.75,699,90.0,40.4,-0.098,0
79918.87,8.6,10162.42,34289.51,798,88.2,27.3,0.053,0
78000.17,8.6,8674.54,27819.37,723,69.6,43.8,-0.239,0
66954.65,3.3,5768.79,24640.2,723,90.9,58.0,-0.302,0
73577.41,2.7,36088.04,42040.52,744,83.3,57.2,-0.418,1
63769.47,5.4,15865.66,10710.39,622,95.1,13.3,-0.626,0
165924.86,3.5,72989.29,71342.72,730,75.0,56.6,-0.238,0
51642.39,10.4,9428.39,20171.4,742,92.3,48.8,0.189,0
45757.19,3.5,9021.32,15162.27,744,96.1,28.1,-0.069,0
35794.87,4.8,5205.12,5021.93,726,85.0,18.5,0.004,0
30707.3,6.0,6542.29,6048.92,702,100.0,63.6,-0.142,1
27324.54,1.3,7867.22,3668.04,564,90.9,65.6,0.676,0
33228.44,2.9,14677.57,6837.65,569,100.0,66.4,0.058,0
52110.71,15.1,7368.98,22154.65,793,100.0,8.8,-0.199,0
65111.88,8.3,14138.07,19140.25,682,60.6,30.8,-0.37,0
55721.88,3.4,6883.11,14557.98,821,100.0,36.1,0.6,0
35559.25,7.5,15774.36,7356.37,527,91.2,65.0,-0.491,1
88885.25,10.2,34279.1,34508.69,688,87.4,51.2,-0.278,0
81363.09,3.9,19299.15,11257.38,681,74.7,30.5,-0.278,0
49622.19,8.1,24463.79,18323.02,521,71.5,38.2,-0.012,1
37831.45,7.3,13698.57,17201.26,541,69.3,49.3,0.124,1
73250.13,1.7,9562.18,14931.49,719,100.0,50.0,0.024,0
60077.19,3.9,12926.71,20882.0,593,90.8,68.6,-0.128,0
24429.09,12.7,11104.86,1000.0,461,65.0,64.1,-0.489,1
52188.16,14.8,10342.96,1000.0,666,69.3,59.9,0.65,0
62574.91,8.4,19767.02,23499.88,608,55.6,19.7,0.093,0
33029.88,2.8,8549.51,10627.03,765,100.0,20.9,0.199,0
60139.0,0.4,27287.67,31869.51,717,84.6,15.2,-0.237,0
24339.3,2.5,1408.47,5002.66,637,91.1,43.5,-0.104,0
112972.8,1.5,16345.25,52333.23,757,84.0,25.6,0.41,0
107621.15,13.4,39592.57,50638.91,712,97.3,46.9,-0.772,0
47151.23,0.8,16341.52,18021.35,636,78.4,49.8,0.267,1
66164.54,1.7,21893.15,38090.44,732,88.1,39.9,-0.086,0
14393.66,5.4,7885.9,4182.57,450,87.8,53.1,0.146,1
28681.53,4.6,14019.84,12329.35,468,67.8,22.7,0.583,1
46093.24,12.3,31471.94,27202.02,523,73.9,6.0,-0.167,1
30041.25,7.0,1563.06,11284.39,741,79.8,21.5,-0.946,0
80251.29,4.1,34739.46,27864.89,702,88.5,52.4,-0.382,0
162512.97,10.5,68265.81,83469.89,769,100.0,72.4,0.005,0
28363.6,3.4,7215.42,12099.02,624,85.6,65.2,0.577,1
34179.97,13.0,3231.42,1000.0,732,82.8,31.7,-0.136,0
61666.53,2.2,37298.62,14695.89,507,88.3,54.9,0.542,0
131414.78,4.5,6729.25,27011.81,839,81.8,8.0,-0.814,0
27658.66,0.5,8534.34,9359.4,502,83.7,66.7,-0.176,1
62129.11,8.7,9138.66,14109.47,763,100.0,46.3,0.363,0
147519.31,5.1,27006.4,37953.9,850,80.9,51.6,0.33,0
21840.74,13.0,4705.9,4432.33,642,87.7,0.0,-0.684,0
26780.04,3.8,10981.7,1000.0,485,75.0,45.1,-0.294,1
42916.7,1.2,17197.98,19765.56,500,100.0,72.8,-0.048,0
40687.51,6.4,1909.91,5931.01,727,71.2,41.8,-0.232,0
84705.07,3.0,37557.13,22375.76,667,83.0,34.1,0.409,0
61877.56,7.9,30431.16,11030.79,726,97.8,30.8,0.005,0
20409.81,2.3,3414.02,5854.67,702,71.9,21.5,-0.506,0
71931.94,11.5,19054.87,22681.95,719,96.2,37.8,0.161,0
39432.81,4.8,5158.91,10213.87,642,55.3,11.6,0.18,0
109201.05,4.1,53019.14,22974.52,705,68.7,45.0,-0.402,1
38362.16,11.0,7008.88,25060.8,634,82.7,58.2,-0.312,0
38172.15,8.8,8676.67,11919.33,759,100.0,27.4,-0.249,0
72956.77,2.6,26115.83,24306.24,513,86.0,43.7,0.478,0
82422.16,8.6,36586.51,26078.26,672,86.3,34.7,-0.031,0
69317.64,7.4,20361.14,37082.09,711,100.0,43.9,-0.773,0
21438.02,4.3,16244.01,7977.84,422,68.8,54.2,-0.421,1
72832.6,8.1,23606.63,22566.39,551,41.5,44.3,0.251,1
30672.77,11.5,8519.58,16848.18,677,100.0,53.2,-0.143,0
61660.69,4.4,12966.67,30704.16,765,92.5,46.4,-0.43,0
24759.04,4.4,5615.02,4968.93,543,77.8,53.3,-0.132,0
69249.91,4.2,34123.22,23831.39,681,84.8,42.3,0.343,0
34765.15,2.5,1050.69,6901.41,799,98.7,42.6,0.762,0
26756.99,4.4,4696.45,4183.43,539,82.2,49.8,-0.02,0
80225.85,4.0,31526.08,14717.4,721,86.0,34.6,0.171,0
61877.04,3.8,11582.44,15070.74,736,100.0,45.0,-0.035,0
38650.41,3.8,8517.0,8023.18,667,66.6,18.2,0.077,1
120348.67,1.7,19700.22,28588.05,850,91.2,0.0,-0.324,0
42516.23,9.4,10932.0,22190.77,653,66.9,37.8,0.506,1
55141.57,2.9,32472.98,10277.8,700,100.0,20.0,-0.16,0
62812.06,11.9,34696.55,28221.01,554,88.1,74.6,-0.385,0
38529.66,2.1,4851.35,5509.5,655,74.4,20.0,-0.269,0
70201.5,13.7,21919.84,11539.52,615,63.0,51.2,0.233,0
40400.65,3.5,15946.18,2720.25,681,79.1,21.7,-0.245,1
43200.14,8.7,0.0,17846.58,751,86.6,35.4,0.531,0
114628.7,5.1,0.0,32354.09,850,100.0,13.6,0.224,0
30567.04,1.5,16232.01,6981.18,583,68.7,11.7,0.302,0
14371.05,1.6,11.58,5111.89,613,72.5,41.6,-0.147,0
131401.83,2.7,21202.09,41411.24,850,77.0,27.9,-0.218,0
220164.52,3.3,43203.41,23602.79,772,73.1,50.7,0.012,1
43351.73,4.5,713.53,10944.74,740,76.8,60.8,-0.416,0
18671.23,5.9,4334.4,8511.73,607,70.8,4.0,0.165,0
45671.69,4.1,12311.22,9199.67,672,89.8,56.9,0.321,0
46285.19,5.7,10849.4,12457.28,569,77.2,15.8,-0.242,0
48802.75,6.4,6765.37,14605.8,716,84.2,28.3,0.241,0
29367.28,3.9,5003.71,7235.55,593,88.3,7.0,0.089,0
74515.22,7.3,29324.5,36999.92,624,64.7,7.6,0.391,1
72292.74,8.5,26747.3,34567.68,736,92.3,0.0,0.575,0
23815.14,6.5,6058.28,5822.54,742,86.9,26.9,0.274,1
79583.19,6.8,3123.42,15269.29,850,86.9,36.2,-0.02,0
167539.89,5.3,32407.03,19436.18,772,82.1,27.6,0.422,0
59550.39,9.9,24281.26,25620.07,678,80.2,0.0,0.017,1
45002.4,4.6,13261.1,13959.9,721,84.8,0.0,-0.093,0
50106.11,2.7,9401.78,8132.51,718,85.3,35.2,-0.213,0
75992.6,4.7,25673.9,38816.7,634,67.5,50.8,0.034,1
20913.09,1.5,7462.66,7181.24,560,100.0,40.0,0.352,1
59302.98,1.3,13065.37,4597.37,675,74.3,72.4,-0.361,1
43706.18,8.5,631.83,20555.35,770,84.9,34.2,-0.434,0
149687.3,12.0,34233.92,29850.7,850,100.0,41.3,-0.427,0
49227.37,3.6,7918.27,10995.51,756,79.2,34.6,0.358,0
135582.85,8.6,43583.22,19504.45,818,87.3,19.4,0.139,0
29523.52,0.7,8299.58,1930.05,546,53.3,31.7,0.516,1
74831.38,6.5,27708.27,42696.47,579,56.3,51.8,-0.182,0
64580.65,4.6,56639.6,23399.09,514,83.6,52.6,-0.428,0
33591.35,13.3,7503.51,9326.82,635,86.7,42.2,0.545,0
59728.7,4.1,12210.41,12824.81,581,99.5,66.6,-0.257,0
105544.23,1.9,23005.99,25718.46,671,95.2,44.1,0.237,0
45338.62,1.2,27043.82,15503.33,343,61.7,41.5,-0.467,1
21363.1,4.7,6519.28,2486.47,629,100.0,65.0,0.063,0
53655.56,5.3,16385.93,5838.57,647,67.3,20.7,-0.057,0
32980.35,3.9,10298.35,18709.6,676,96.1,63.6,-0.498,0
44878.43,8.7,3365.6,22030.08,759,77.7,15.5,0.662,1
51799.03,11.2,9000.08,25588.59,797,100.0,29.7,-0.311,0
21202.86,3.6,2692.86,7502.64,727,75.7,0.0,-0.327,0
22278.73,0.9,6938.16,5706.44,647,83.0,40.0,-0.229,0
70624.81,5.7,23608.81,29269.49,722,86.2,61.5,-0.763,0
40639.86,10.1,6370.94,24006.64,762,80.6,16.2,-0.115,1
13218.74,3.6,10323.35,1000.0,462,70.0,29.3,-0.229,1
83421.74,6.8,39544.51,13846.39,711,100.0,30.6,0.347,0
62931.58,1.8,12278.76,11305.35,818,75.5,30.7,0.111,0
36584.09,5.6,19016.66,18948.13,522,74.9,14.0,-0.444,0
26258.46,6.9,4049.1,11229.74,624,82.5,35.8,-0.229,0
85793.14,5.8,32600.44,42856.04,759,86.7,66.4,0.755,0
65653.28,15.7,5392.26,3448.16,758,74.4,25.0,-0.319,0
200873.62,11.9,39675.79,112263.42,835,97.3,39.6,0.288,0
68261.67,7.6,6711.71,10618.09,718,86.1,39.4,-0.238,0
67052.87,9.4,30550.26,8778.06,622,84.3,27.1,-0.351,1
49423.91,5.6,16988.78,16480.28,604,91.8,40.6,-0.19,0
84899.78,4.5,32602.29,40452.79,697,72.1,27.4,0.515,0
76404.5,3.3,11086.32,39968.51,677,75.8,43.4,-0.514,0
107844.83,1.8,8081.15,21323.96,805,83.7,33.6,0.23,0
40671.07,12.3,5650.84,4256.97,754,97.0,6.9,0.427,0
42639.05,16.1,4781.81,20980.8,710,80.6,0.0,-0.193,0
41626.54,4.8,3162.0,7682.35,675,79.6,0.0,0.349,0
83695.54,4.8,24103.91,41308.93,700,54.5,26.8,0.294,1
123513.52,7.1,58992.15,30202.55,667,74.3,51.6,-0.282,0
42093.04,4.1,15441.93,9795.18,380,60.9,20.4,-0.332,1
42889.16,2.0,17231.47,14643.94,520,64.4,30.1,-0.054,1
64391.86,1.5,34189.42,18310.49,704,89.1,21.9,0.038,0
47326.76,15.7,3779.2,21754.93,817,100.0,18.3,-0.129,0
91457.49,1.0,48733.48,14755.24,770,86.7,79.1,0.198,1
15701.67,5.9,299.75,1884.24,667,88.7,19.0,-0.271,0
34382.82,1.1,16341.38,21085.26,593,73.4,8.0,-0.319,0
35230.63,4.3,21928.02,4780.03,441,69.3,17.1,0.001,1
15120.46,3.5,3054.84,1000.0,528,100.0,36.5,0.08,0
31888.44,1.3,7113.45,2811.41,656,72.7,23.5,0.459,1
32750.19,7.2,5750.97,18556.84,565,56.0,40.7,0.159,1
48503.56,1.8,15234.8,23603.8,850,87.4,20.4,0.248,0
99920.61,1.2,40146.24,24751.42,652,78.0,23.2,-0.121,0
47345.01,7.8,11940.36,4672.9,699,92.3,20.9,-0.118,0
30731.78,3.6,12392.38,8658.89,635,100.0,33.2,-0.222,0
52505.59,2.5,19774.08,13154.8,711,89.2,49.3,0.064,0
96475.61,8.1,10129.79,14921.74,832,87.2,51.4,0.051,0
31673.09,1.8,4662.43,5855.39,555,93.2,63.2,0.034,0
32832.82,0.9,4309.13,2830.57,850,100.0,8.7,-0.071,0
73659.02,10.7,51067.79,14708.1,629,100.0,14.2,-0.015,0
47961.56,14.3,28953.43,10270.33,495,79.6,16.6,0.58,0
77351.6,4.2,12945.5,24128.46,797,97.3,34.9,0.096,0
53771.25,4.2,29096.37,25040.21,595,100.0,13.5,0.204,0
79691.24,8.4,30277.89,14226.64,777,93.7,21.2,0.164,0
30659.78,10.0,3077.4,17895.13,685,83.1,48.7,-0.061,0
53817.47,2.0,20340.9,26473.69,683,77.0,56.4,0.188,0
48248.52,3.7,4973.45,21972.36,800,85.4,48.9,0.007,1
27757.46,5.6,5317.85,3515.71,570,68.0,41.4,-0.438,0
22927.38,8.1,2943.75,7764.89,710,96.5,21.7,-0.203,0
78996.75,7.5,14086.05,25387.63,850,100.0,35.4,0.698,0
44666.37,6.7,13428.48,7368.18,629,78.4,57.8,0.408,0
30876.35,10.0,9980.0,3490.93,552,77.7,48.2,-0.105,0
51385.0,4.4,15223.84,2847.42,698,69.2,52.7,0.236,1
100751.3,12.4,54631.79,35589.77,652,90.5,54.0,0.077,0
15453.55,3.0,2968.87,1000.0,542,83.8,28.4,0.61,1
23785.91,7.6,9285.42,5235.61,577,63.8,47.7,-0.045,1
32611.25,3.3,2005.39,11458.51,640,100.0,27.4,0.079,0
121012.41,4.3,61065.72,59012.73,561,59.1,46.9,-0.279,1
63286.22,4.8,36868.15,6999.03,476,63.8,59.5,-0.047,1
82621.44,3.2,42597.19,20138.89,706,97.2,66.1,-0.959,1
28938.02,10.3,19103.64,7882.34,488,93.2,46.9,0.091,1
29268.15,3.5,10534.99,10803.5,513,74.0,42.9,0.351,0
69306.75,4.6,8789.21,26749.97,765,73.1,62.8,0.592,0
55940.89,7.0,25620.5,15209.08,696,90.4,17.7,0.168,0
73262.66,20.2,2860.1,34606.82,778,89.3,63.9,-0.128,0
48863.25,7.2,9147.85,17949.95,686,74.1,37.6,-0.288,0
63131.75,4.9,3522.08,26056.06,750,97.9,37.8,-0.166,0
59098.78,0.7,4433.31,27096.25,779,92.0,26.0,-0.559,0
83097.68,4.2,23614.01,35808.48,789,100.0,11.5,-0.088,0
84444.9,2.8,19231.21,23304.24,627,83.3,64.4,-0.429,0
22227.16,3.6,6313.77,2145.12,512,95.3,43.1,-0.209,0
15740.66,3.3,2253.23,1000.0,580,80.8,27.6,-0.072,1
93991.53,7.0,9327.27,15251.76,850,91.6,42.0,0.115,0
104114.74,4.1,34639.93,33638.42,786,89.0,28.3,-0.578,0
30904.51,2.2,8528.89,14835.49,654,95.9,0.9,-0.12,0
19478.97,8.7,8717.1,5777.12,650,91.3,31.4,0.24,1
57209.15,1.6,18298.72,7644.49,549,57.6,6.9,0.49,1
90396.52,4.7,20103.5,11990.89,757,75.2,39.8,-0.026,0
145608.53,4.2,30361.65,13732.9,747,85.2,66.7,0.769,1
71967.05,6.0,38549.49,36920.45,716,90.5,22.2,0.245,0
44159.17,10.0,23060.46,23514.79,590,95.5,50.8,0.022,0
33149.34,22.2,13338.16,9904.53,619,91.7,22.2,0.435,0
54518.65,4.9,9233.37,19599.66,751,74.1,34.6,-0.177,0
45954.38,2.7,22448.49,15728.7,636,96.9,17.4,-0.367,0
30999.08,2.5,0.0,1000.0,732,72.7,47.4,0.325,1
167178.2,2.5,37803.94,19953.31,826,100.0,61.9,0.186,0
144616.78,5.9,30192.65,30480.04,709,100.0,38.8,0.365,0
101197.24,0.5,5201.06,20965.31,850,83.9,45.7,0.357,0
32647.78,1.5,8241.6,10227.33,643,74.9,45.7,0.704,1
86704.46,5.9,11621.05,16039.72,743,74.3,30.0,-0.508,0
77018.01,9.0,21565.61,31586.87,701,68.7,61.1,-0.124,0
69106.23,9.0,22323.04,22666.8,628,71.1,24.6,-0.101,0
107722.73,5.1,23011.63,38682.18,748,81.5,3.6,0.408,0
76837.96,8.2,24512.76,43393.99,640,76.2,16.6,0.13,0
81390.01,10.2,28797.73,16630.77,614,61.5,47.3,0.41,1
76902.87,3.4,43173.7,28913.95,564,77.2,27.3,0.099,0
65344.94,9.5,880.89,6333.95,788,85.3,36.9,-0.006,0
20312.95,1.1,875.52,10359.09,549,79.3,30.2,0.238,0
56726.21,1.5,3036.72,24546.97,678,71.5,38.6,0.091,0
39898.52,3.6,10649.83,6986.99,568,50.5,56.9,0.136,1
26798.13,0.9,6268.49,6837.86,747,100.0,65.5,0.228,0
136625.53,7.0,36929.91,51685.41,799,83.4,15.6,0.152,0
140217.13,3.0,79560.68,52340.01,638,88.5,53.6,0.344,0
114413.15,4.2,0.0,36391.48,850,86.5,38.9,0.018,0
62340.55,4.4,7795.2,18409.92,850,91.0,10.5,0.059,0
113873.54,3.5,25558.0,45915.53,849,87.4,44.9,-0.35,0
54536.71,2.5,4943.88,8785.99,753,85.4,72.0,0.344,0
60569.0,6.8,32718.52,12399.39,610,94.7,20.2,0.599,0
29690.75,3.0,23771.71,12031.33,478,97.7,30.4,-0.631,0
67396.29,4.3,12438.17,23881.03,831,100.0,2.9,0.224,0
56005.9,6.1,9515.88,21377.06,566,72.4,32.7,-0.051,0
26464.02,10.1,8831.84,10601.38,600,87.5,38.2,-0.065,1
52672.12,9.6,19759.74,15046.67,605,61.5,74.5,0.22,0
51852.0,3.2,8359.79,30502.68,678,77.3,16.3,-0.01,0
145605.86,2.4,85746.02,72357.45,520,81.2,54.3,0.137,1
88593.82,11.5,55559.54,18700.22,615,94.4,41.0,-0.126,0
